"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 19 23:43:24 GMT 2022","Sat Nov 19 23:43:24 GMT 2022","66","","Contato","","","","GET - Teste listar contatos",""
"passed","Sat Nov 19 23:43:27 GMT 2022","Sat Nov 19 23:43:28 GMT 2022","363","","Endereco","","","","GET - Teste listar endereco por país",""
"passed","Sat Nov 19 23:43:36 GMT 2022","Sat Nov 19 23:43:37 GMT 2022","178","","Pessoa","","","","GET - Teste Buscar Lista De Enderecos Passando idPessoa Inexistente Retorna Codigo 404",""
"passed","Sat Nov 19 23:43:42 GMT 2022","Sat Nov 19 23:43:42 GMT 2022","105","","Contratos Endereco","","","","Contrato - Validar contrato lista todos os enderecos",""
"passed","Sat Nov 19 23:43:34 GMT 2022","Sat Nov 19 23:43:34 GMT 2022","420","","Pessoa","","","","GET - Teste lista com contatos",""
"passed","Sat Nov 19 23:43:29 GMT 2022","Sat Nov 19 23:43:29 GMT 2022","247","","Endereco","","","","DELETE - Teste deletar endereco por idEndereco",""
"failed","Sat Nov 19 23:43:42 GMT 2022","Sat Nov 19 23:43:43 GMT 2022","289","","Contratos Endereco","","","","Contrato - Validar contrato lista enderecos por pais",""
"passed","Sat Nov 19 23:43:28 GMT 2022","Sat Nov 19 23:43:28 GMT 2022","335","","Endereco","","","","GET - Teste listar enderecos por pagina",""
"failed","Sat Nov 19 23:43:45 GMT 2022","Sat Nov 19 23:43:46 GMT 2022","335","","Contratos Pessoa","","","","Contrato - Validar contrato lista relatorio",""
"passed","Sat Nov 19 23:43:33 GMT 2022","Sat Nov 19 23:43:33 GMT 2022","188","","Pessoa","","","","GET - Teste lista completa",""
"passed","Sat Nov 19 23:43:28 GMT 2022","Sat Nov 19 23:43:28 GMT 2022","420","","Endereco","","","","GET - Teste listar endereco por país inexistente retorna objeto vazio",""
"passed","Sat Nov 19 23:43:35 GMT 2022","Sat Nov 19 23:43:35 GMT 2022","131","","Pessoa","","","","DELETE - Teste deletar pessoa",""
"passed","Sat Nov 19 23:43:29 GMT 2022","Sat Nov 19 23:43:29 GMT 2022","247","","Endereco","","","","GET - Teste listar endereco por idPessoa inexistente retorna vazio",""
"passed","Sat Nov 19 23:43:24 GMT 2022","Sat Nov 19 23:43:24 GMT 2022","302","","Contato","","","","PUT - Teste atualizar contato com idContato inexistente retorna mensagem '{idContato} não encontrado'",""
"passed","Sat Nov 19 23:43:36 GMT 2022","Sat Nov 19 23:43:36 GMT 2022","180","","Pessoa","","","","PUT - Atualizar Pessoa Passando Id Inexistente Retorna Codigo 404",""
"passed","Sat Nov 19 23:43:36 GMT 2022","Sat Nov 19 23:43:36 GMT 2022","182","","Pessoa","","","","GET - Teste Buscar Lista Completa Passando idPessoa Inexistente Retorna Vazio ",""
"passed","Sat Nov 19 23:43:30 GMT 2022","Sat Nov 19 23:43:30 GMT 2022","190","","Endereco","","","","POST - Teste adicionar endereco com idPessoa inexistente retorna mensagem 'ID da pessoa nao encontrada' ",""
"passed","Sat Nov 19 23:43:32 GMT 2022","Sat Nov 19 23:43:32 GMT 2022","240","","Pessoa","","","","GET - Teste listar pessoa pelo nome ",""
"passed","Sat Nov 19 23:43:39 GMT 2022","Sat Nov 19 23:43:40 GMT 2022","100","","Contratos Contato","","","","Contrato - Validar contrato lista contato",""
"passed","Sat Nov 19 23:43:23 GMT 2022","Sat Nov 19 23:43:24 GMT 2022","319","","Contato","","","","PUT - Teste atualizar contato",""
"failed","Sat Nov 19 23:43:46 GMT 2022","Sat Nov 19 23:43:47 GMT 2022","730","","Contratos Pessoa","","","","Contrato - Validar contrato lista enderecos",""
"passed","Sat Nov 19 23:43:34 GMT 2022","Sat Nov 19 23:43:35 GMT 2022","659","","Pessoa","","","","GET - Teste retorna lista com contatos sem passar idPessoa",""
"passed","Sat Nov 19 23:43:36 GMT 2022","Sat Nov 19 23:43:36 GMT 2022","183","","Pessoa","","","","GET - Teste Buscar Relatorio Passando idPessoa Inexistente Retorna Vazio ",""
"passed","Sat Nov 19 23:43:40 GMT 2022","Sat Nov 19 23:43:40 GMT 2022","194","","Contratos Contato","","","","Contrato - Validar contrato lista todos os enderecos",""
"passed","Sat Nov 19 23:43:22 GMT 2022","Sat Nov 19 23:43:23 GMT 2022","242","","Contato","","","","POST - Teste adicionar contato com idPessoa inexistente",""
"passed","Sat Nov 19 23:43:29 GMT 2022","Sat Nov 19 23:43:30 GMT 2022","311","","Endereco","","","","DELETE - Teste deletar endereco por idEndereco inexistente retorna '{idEndereco} não encontrado'",""
"passed","Sat Nov 19 23:43:37 GMT 2022","Sat Nov 19 23:43:37 GMT 2022","181","","Pessoa","","","","GET - Teste Buscar Lista Com Contatos Passando Id Pessoa Inexistente Retorna Codigo 404",""
"passed","Sat Nov 19 23:43:46 GMT 2022","Sat Nov 19 23:43:46 GMT 2022","540","","Contratos Pessoa","","","","Contrato - Validar contrato lista contatos",""
"passed","Sat Nov 19 23:43:22 GMT 2022","Sat Nov 19 23:43:22 GMT 2022","65","","Contato","","","","POST - Teste adicionar contato com idPessoa inválido retorna codigo 400",""
"passed","Sat Nov 19 23:43:32 GMT 2022","Sat Nov 19 23:43:32 GMT 2022","222","","Pessoa","","","","POST - Teste adicionar pessoa",""
"passed","Sat Nov 19 23:43:32 GMT 2022","Sat Nov 19 23:43:33 GMT 2022","452","","Pessoa","","","","GET - Teste listar relatorio ",""
"passed","Sat Nov 19 23:43:36 GMT 2022","Sat Nov 19 23:43:36 GMT 2022","62","","Pessoa","","","","POST - Adicionar pessoa sem preencher nome retorna codigo 400",""
"passed","Sat Nov 19 23:43:45 GMT 2022","Sat Nov 19 23:43:45 GMT 2022","101","","Contratos Pessoa","","","","Contrato - Validar contrato lista byname",""
"failed","Sat Nov 19 23:43:42 GMT 2022","Sat Nov 19 23:43:42 GMT 2022","291","","Contratos Endereco","","","","Contrato - Validar contrato lista endereco",""
"passed","Sat Nov 19 23:43:24 GMT 2022","Sat Nov 19 23:43:24 GMT 2022","327","","Contato","","","","GET - Teste listar contato por idPessoa",""
"passed","Sat Nov 19 23:43:28 GMT 2022","Sat Nov 19 23:43:29 GMT 2022","298","","Endereco","","","","GET - Teste listar enderecos por pagina passando numero de pagina inválido",""
"passed","Sat Nov 19 23:43:45 GMT 2022","Sat Nov 19 23:43:45 GMT 2022","75","","Contratos Pessoa","","","","Contrato - Validar contrato lista pessoas por pagina",""
