"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Nov 19 20:35:13 BRT 2022","Sat Nov 19 20:35:13 BRT 2022","301","","Contratos Endereco","","","","Contrato - Validar contrato lista enderecos por pais",""
"passed","Sat Nov 19 20:34:55 BRT 2022","Sat Nov 19 20:34:55 BRT 2022","307","","Contato","","","","GET - Teste listar contato com idPessoa inexistente retorna mensagem 'ID da pessoa nao encontrada'",""
"passed","Sat Nov 19 20:35:00 BRT 2022","Sat Nov 19 20:35:00 BRT 2022","251","","Endereco","","","","GET - Teste listar endereco por idPessoa inexistente retorna vazio",""
"passed","Sat Nov 19 20:35:13 BRT 2022","Sat Nov 19 20:35:13 BRT 2022","73","","Contratos Endereco","","","","Contrato - Validar contrato lista enderecos por idPessoa",""
"passed","Sat Nov 19 20:34:58 BRT 2022","Sat Nov 19 20:34:59 BRT 2022","313","","Endereco","","","","GET - Teste listar endereco por país inexistente retorna objeto vazio",""
"passed","Sat Nov 19 20:35:07 BRT 2022","Sat Nov 19 20:35:07 BRT 2022","187","","Pessoa","","","","GET - Teste Buscar Lista Com Contatos Passando Id Pessoa Inexistente Retorna Codigo 404",""
"passed","Sat Nov 19 20:35:06 BRT 2022","Sat Nov 19 20:35:06 BRT 2022","190","","Pessoa","","","","DELETE - Teste deletar pessoa passando id inexistente retorna codigo 404",""
"passed","Sat Nov 19 20:35:06 BRT 2022","Sat Nov 19 20:35:07 BRT 2022","191","","Pessoa","","","","GET - Teste Buscar Lista Completa Passando idPessoa Inexistente Retorna Vazio ",""
"passed","Sat Nov 19 20:34:59 BRT 2022","Sat Nov 19 20:34:59 BRT 2022","310","","Endereco","","","","GET - Teste listar enderecos por pagina passando numero de pagina inválido",""
"failed","Sat Nov 19 20:35:17 BRT 2022","Sat Nov 19 20:35:17 BRT 2022","744","","Contratos Pessoa","","","","Contrato - Validar contrato lista enderecos",""
"passed","Sat Nov 19 20:34:53 BRT 2022","Sat Nov 19 20:34:54 BRT 2022","262","","Contato","","","","DELETE - Teste deletar contato",""
"passed","Sat Nov 19 20:34:53 BRT 2022","Sat Nov 19 20:34:53 BRT 2022","195","","Contato","","","","POST - Teste adicionar contato com idPessoa inexistente",""
"passed","Sat Nov 19 20:34:55 BRT 2022","Sat Nov 19 20:34:55 BRT 2022","67","","Contato","","","","GET - Teste listar contatos",""
"passed","Sat Nov 19 20:35:13 BRT 2022","Sat Nov 19 20:35:13 BRT 2022","102","","Contratos Endereco","","","","Contrato - Validar contrato lista todos os enderecos",""
"passed","Sat Nov 19 20:34:54 BRT 2022","Sat Nov 19 20:34:54 BRT 2022","311","","Contato","","","","DELETE - Teste deletar contato com idContato inexistente retorna codigo 404",""
"passed","Sat Nov 19 20:35:06 BRT 2022","Sat Nov 19 20:35:06 BRT 2022","65","","Pessoa","","","","GET - Teste listar todas as pessoas ",""
"passed","Sat Nov 19 20:35:03 BRT 2022","Sat Nov 19 20:35:03 BRT 2022","260","","Pessoa","","","","GET - Teste listar relatorio ",""
